source_repository	source_repository_url	source_branch	source_head	source_path	source_commit	source_blob_oid	source_hash	normalized_source_hash	destination_existing_path	destination_hash	canonical_path	canonical_hash	normalized_canonical_hash	disposition	aliases	relationship	artifact_kind	notes
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R32-digit-room-collision-derivation.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	05eef2d6389ab29364e980ecd65de7080e9a64ec	bea979210adb2bb34ac4dfa8124f6de67df77be9a88322cee2a242f2cdb700ee	f4754f5db78687282a806cb31ac9861f5df9907719bf949961d3adb9edf6bcae	research/strict/campaigns/105/105-R32-digit-room-collision-derivation.md	f4754f5db78687282a806cb31ac9861f5df9907719bf949961d3adb9edf6bcae	research/a1/moving-profile/records/digit-room-collision-derivation.md	bea979210adb2bb34ac4dfa8124f6de67df77be9a88322cee2a242f2cdb700ee	f4754f5db78687282a806cb31ac9861f5df9907719bf949961d3adb9edf6bcae	canonical	archive-by-series/90-105/105-R32-digit-room-collision-derivation.md	exact-duplicate	result	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R32-execution.log	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	35f2083e8409cb569b1ea6d5c614b1ee8fbd874e	f699d3577fe56fbfb82b2d6ca1904b751dfba69d39d26ae481de7e3e0fc49d3e	5311ce0a856d3623704f09343cc29ad434d23d7583b79a49150de6a559b0c4c0			research/archive/strict-layer-proof-research/archive-by-series/90-105/105-R32-execution.log	f699d3577fe56fbfb82b2d6ca1904b751dfba69d39d26ae481de7e3e0fc49d3e	5311ce0a856d3623704f09343cc29ad434d23d7583b79a49150de6a559b0c4c0	archived	archive-by-series/90-105/105-R32-execution.log	source-only	computation	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R32-prime-branch-derivation.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	02861bc714d8f728f7c01a125721760ef387feb8	c2f3068bb36b5e14c4a4a6c768fdb3dd9b89639dcf293ca86e84e563550d8205	cc6204f27f497616aff6d75f1cd94a2084961410c95de9fb2ee77910c996ae1f	research/strict/campaigns/105/105-R32-prime-branch-derivation.md	cc6204f27f497616aff6d75f1cd94a2084961410c95de9fb2ee77910c996ae1f	research/a1/moving-profile/records/prime-branch-derivation.md	c2f3068bb36b5e14c4a4a6c768fdb3dd9b89639dcf293ca86e84e563550d8205	cc6204f27f497616aff6d75f1cd94a2084961410c95de9fb2ee77910c996ae1f	canonical	archive-by-series/90-105/105-R32-prime-branch-derivation.md	exact-duplicate	result	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R32-q1-extinction-proof.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	27727f817998cc491f38d918d8cf6f279d554352	d817c2eaffb6b252f4f4912411776bafcf05c9f7d474bfd4bbd2f83e86cae985	2df5eee2cca7ab5b001305d132f80b89359c5a311aeb77e24bfd737aff2a7779	research/strict/campaigns/105/105-R32-q1-extinction-proof.md	2df5eee2cca7ab5b001305d132f80b89359c5a311aeb77e24bfd737aff2a7779	research/a1/moving-profile/records/q1-extinction-proof.md	d817c2eaffb6b252f4f4912411776bafcf05c9f7d474bfd4bbd2f83e86cae985	2df5eee2cca7ab5b001305d132f80b89359c5a311aeb77e24bfd737aff2a7779	canonical	archive-by-series/90-105/105-R32-q1-extinction-proof.md	exact-duplicate	failure	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R32-stage-archive.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	a2b534872ba1559e934e455eb188c7d616c4392d	ea73f8fed06cbca0a5e16173f997c61ed65d381736040e5a61805b26add2fec3	28f7faaa8b382e4dc60537f7cf6300f2b6757c38679a03c9060dbe13da80f39c	research/strict/campaigns/105/105-R32-stage-archive.md	28f7faaa8b382e4dc60537f7cf6300f2b6757c38679a03c9060dbe13da80f39c	research/a1/moving-profile/records/unit-chamber-terminal-assault.md	ea73f8fed06cbca0a5e16173f997c61ed65d381736040e5a61805b26add2fec3	28f7faaa8b382e4dc60537f7cf6300f2b6757c38679a03c9060dbe13da80f39c	canonical	archive-by-series/90-105/105-R32-stage-archive.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R32-unit-chamber-exact-system.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	0215a09333b6499ebd996fe00c1e7e48d1b26445	6ba73d73ecc50a3cb8e2e4014370769cb6566f13868bd573b135149408551d04	afb0ce10a906fbd3109f9dd31bc0db3fc185553a69af36c2f3397e54654da617	research/strict/campaigns/105/105-R32-unit-chamber-exact-system.md	afb0ce10a906fbd3109f9dd31bc0db3fc185553a69af36c2f3397e54654da617	research/a1/moving-profile/records/unit-chamber-exact-system.md	6ba73d73ecc50a3cb8e2e4014370769cb6566f13868bd573b135149408551d04	afb0ce10a906fbd3109f9dd31bc0db3fc185553a69af36c2f3397e54654da617	canonical	archive-by-series/90-105/105-R32-unit-chamber-exact-system.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R33-MASTER-SOURCE-SATURATION-CERTIFICATE.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	ffa092c5983dd8885209a79fb806023fd5008f84	b6b3375bbf636b9addcd2156732dba1425fe5dc88e17c5ac2f1ba64ca7ec7deb	2f19b4334e3655eb40a9c12c37ef0ae14e13299762cd060b3040a0ae30309d55	research/strict/campaigns/105/105-R33-MASTER-SOURCE-SATURATION-CERTIFICATE.md	2f19b4334e3655eb40a9c12c37ef0ae14e13299762cd060b3040a0ae30309d55	research/a1/moving-profile/records/master-source-saturation-certificate.md	b6b3375bbf636b9addcd2156732dba1425fe5dc88e17c5ac2f1ba64ca7ec7deb	2f19b4334e3655eb40a9c12c37ef0ae14e13299762cd060b3040a0ae30309d55	canonical	archive-by-series/90-105/105-R33-MASTER-SOURCE-SATURATION-CERTIFICATE.md	exact-duplicate	result	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R33-SHA256-MANIFEST.txt	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	837a2feaea445bac9f371b65af98ad59ea670242	677af3af2c10ffd2b51ba197fdf0bfc5a532e3207aa5c51c4397b2c8fac20b4b	9d17bd8792a76345a5c31f61768be318be0f184fa172035be10e2387ac263678			research/archive/strict-layer-proof-research/archive-by-series/90-105/105-R33-SHA256-MANIFEST.txt	677af3af2c10ffd2b51ba197fdf0bfc5a532e3207aa5c51c4397b2c8fac20b4b	9d17bd8792a76345a5c31f61768be318be0f184fa172035be10e2387ac263678	archived	archive-by-series/90-105/105-R33-SHA256-MANIFEST.txt	source-only	computation	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R33-artifacts.zip	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	b11b7128d546a3baae6919ce0c7deb269f7e0699	b3f3ad4c1b39dbbb46776ac0ff9815540cf48f0dc46e1539e118fb15c0375508	10631fd89a477b0061c8706b0e3b8cddc85b59b6627b455085abecf1c0c2cf69			research/archive/strict-layer-proof-research/archive-by-series/90-105/105-R33-artifacts.zip	b3f3ad4c1b39dbbb46776ac0ff9815540cf48f0dc46e1539e118fb15c0375508	10631fd89a477b0061c8706b0e3b8cddc85b59b6627b455085abecf1c0c2cf69	archived	archive-by-series/90-105/105-R33-artifacts.zip	source-only	archive	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R33-master-source-room-exact-system.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	9689d9ec4931ccbd9d65ac0331c122966fdba9b7	fc96c88f7c4596fb3ad04cae8e64e19d8d891090a9fcf657b87513d077a7f1e9	13cf7727be859ccd99a35fa0c278a1ac3ba2407914b04f3f1edaa18252043af7	research/strict/campaigns/105/105-R33-master-source-room-exact-system.md	13cf7727be859ccd99a35fa0c278a1ac3ba2407914b04f3f1edaa18252043af7	research/a1/moving-profile/records/master-source-room-exact-system.md	fc96c88f7c4596fb3ad04cae8e64e19d8d891090a9fcf657b87513d077a7f1e9	13cf7727be859ccd99a35fa0c278a1ac3ba2407914b04f3f1edaa18252043af7	canonical	archive-by-series/90-105/105-R33-master-source-room-exact-system.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R33-prime-branch-continuation.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	971d05aee3f7a054f82b1fb2a0198a611273d6c5	c1c86fbe0276f9a377d2943d8323356e6885ace95fde31218f53b9588f7a3be0	f96dd7e98deaa7cde61f1fef7d928dd567ee11e193d04a0cdcb95055af7cf5da	research/strict/campaigns/105/105-R33-prime-branch-continuation.md	f96dd7e98deaa7cde61f1fef7d928dd567ee11e193d04a0cdcb95055af7cf5da	research/a1/moving-profile/records/prime-branch-continuation.md	c1c86fbe0276f9a377d2943d8323356e6885ace95fde31218f53b9588f7a3be0	f96dd7e98deaa7cde61f1fef7d928dd567ee11e193d04a0cdcb95055af7cf5da	canonical	archive-by-series/90-105/105-R33-prime-branch-continuation.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R33-quotient-remainder-analysis.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	fff024f45bd7d77400b953d21acfaee62b11b0a0	ea7380c676f065c97fc532499f2fafec7fed5f3158063ffa43f014f6c4b984c0	b3baac14f0aea9596da478128416133f37d4470d27f90e00bc8b60d370017c63	research/strict/campaigns/105/105-R33-quotient-remainder-analysis.md	b3baac14f0aea9596da478128416133f37d4470d27f90e00bc8b60d370017c63	research/a1/moving-profile/records/quotient-remainder-analysis.md	ea7380c676f065c97fc532499f2fafec7fed5f3158063ffa43f014f6c4b984c0	b3baac14f0aea9596da478128416133f37d4470d27f90e00bc8b60d370017c63	canonical	archive-by-series/90-105/105-R33-quotient-remainder-analysis.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R33-stage-archive.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	a3995b657c11cf37dd6b07998c4f12b773a85b37	5bc4ca08273f4f937b74201ad2a751fc2775d92416d97dc74fd7c470d88032e3	743a8003e7225268ed9a21678b7fc3e2690bf842a377748104af5ecdcf9849b6	research/strict/campaigns/105/105-R33-stage-archive.md	743a8003e7225268ed9a21678b7fc3e2690bf842a377748104af5ecdcf9849b6	research/a1/moving-profile/records/master-source-room-gap.md	5bc4ca08273f4f937b74201ad2a751fc2775d92416d97dc74fd7c470d88032e3	743a8003e7225268ed9a21678b7fc3e2690bf842a377748104af5ecdcf9849b6	canonical	archive-by-series/90-105/105-R33-stage-archive.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R34-SHA256-MANIFEST.txt	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	8492f66fcc579a4e08f9092efdc873693c3a9254	72bb68f223b38e844115bc89ae6371917ce541da957ec504460a2efb0a1255d6	df4567bd74c8178ecf2f8fced32c6651b47441688f22bcea5e21cdbec44c332f			research/archive/strict-layer-proof-research/archive-by-series/90-105/105-R34-SHA256-MANIFEST.txt	72bb68f223b38e844115bc89ae6371917ce541da957ec504460a2efb0a1255d6	df4567bd74c8178ecf2f8fced32c6651b47441688f22bcea5e21cdbec44c332f	archived	archive-by-series/90-105/105-R34-SHA256-MANIFEST.txt	source-only	computation	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R34-SOURCE-WORD-SATURATION-CERTIFICATE.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	a35fc80df99617b0d68784fbedbfcd8a2297b797	0facbb4dc98d6a8bf2fb315bc2067b64ca9dc3c274a293d519b829c43e7b457c	c1e50f0934bdeeb344b4e3ef1d714952ed3f8854c60cded808af49ab3e90d427	research/strict/campaigns/105/105-R34-SOURCE-WORD-SATURATION-CERTIFICATE.md	c1e50f0934bdeeb344b4e3ef1d714952ed3f8854c60cded808af49ab3e90d427	research/a1/moving-profile/records/source-word-saturation-certificate.md	0facbb4dc98d6a8bf2fb315bc2067b64ca9dc3c274a293d519b829c43e7b457c	c1e50f0934bdeeb344b4e3ef1d714952ed3f8854c60cded808af49ab3e90d427	canonical	archive-by-series/90-105/105-R34-SOURCE-WORD-SATURATION-CERTIFICATE.md	exact-duplicate	result	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R34-U-elimination-derivation.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	e960eeb3db9a8989ba29843327a7815c00f6c6ae	27fcfcdb78bdceea1ed43c568076868aa1598eb0298a9c3c3e3e9e9879ef598d	7296bf9406a81521442b84cd8d0b3fb2b094b9f41726bc4c33ec64082fea445d	research/strict/campaigns/105/105-R34-U-elimination-derivation.md	7296bf9406a81521442b84cd8d0b3fb2b094b9f41726bc4c33ec64082fea445d	research/a1/moving-profile/records/u-elimination-derivation.md	27fcfcdb78bdceea1ed43c568076868aa1598eb0298a9c3c3e3e9e9879ef598d	7296bf9406a81521442b84cd8d0b3fb2b094b9f41726bc4c33ec64082fea445d	canonical	archive-by-series/90-105/105-R34-U-elimination-derivation.md	exact-duplicate	result	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R34-all-q-extension.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	d13dafab701386212d54647a26be5f9596d839a8	9c98a4e44919b994220c0e399d7ae983ab8275be1b366f89190d5e2da01887b2	180737061c1b353cf8702bb65cce5a5e9044923486515239f365ce0310514494	research/strict/campaigns/105/105-R34-all-q-extension.md	180737061c1b353cf8702bb65cce5a5e9044923486515239f365ce0310514494	research/a1/moving-profile/records/all-q-extension.md	9c98a4e44919b994220c0e399d7ae983ab8275be1b366f89190d5e2da01887b2	180737061c1b353cf8702bb65cce5a5e9044923486515239f365ce0310514494	canonical	archive-by-series/90-105/105-R34-all-q-extension.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R34-artifacts.zip	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	da51be9ce901cb688b993f08552be85f98481998	0c16eeb909c8209545f07506857d7df02c8e388a335edae595a7d588f79e4b0e	2a6e2e2e00901da1d6bd6ade4741f470ec4f4c6da94cdeb3e77cab013abfd148			research/archive/strict-layer-proof-research/archive-by-series/90-105/105-R34-artifacts.zip	0c16eeb909c8209545f07506857d7df02c8e388a335edae595a7d588f79e4b0e	2a6e2e2e00901da1d6bd6ade4741f470ec4f4c6da94cdeb3e77cab013abfd148	archived	archive-by-series/90-105/105-R34-artifacts.zip	source-only	archive	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R34-decimal-residue-collision-proof.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	a9249c88e14c9fc6ea69c838b99d8767f8b5c6e2	e69bd4d1c9ed2c9734c3d356a560a8509048a635259f358924c703b7579e342c	a5030147d6d6ad12c76c8fc544c9c3a40830c64a478f5900ccc7be6a679f2797	research/strict/campaigns/105/105-R34-decimal-residue-collision-proof.md	a5030147d6d6ad12c76c8fc544c9c3a40830c64a478f5900ccc7be6a679f2797	research/a1/moving-profile/records/decimal-residue-collision-proof.md	e69bd4d1c9ed2c9734c3d356a560a8509048a635259f358924c703b7579e342c	a5030147d6d6ad12c76c8fc544c9c3a40830c64a478f5900ccc7be6a679f2797	canonical	archive-by-series/90-105/105-R34-decimal-residue-collision-proof.md	exact-duplicate	failure	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R34-execution.log	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	ff444b8c2489087ce1dc316dd1a82af189205ab4	66a73e4316586eec43ee352871bb82ecc105aaae0c1c9183c6e29356241999d8	327d2eae4fe63c3b7e957738fa5e34dde2d458fc3e91fbc62af7789d153413b4			research/archive/strict-layer-proof-research/archive-by-series/90-105/105-R34-execution.log	66a73e4316586eec43ee352871bb82ecc105aaae0c1c9183c6e29356241999d8	327d2eae4fe63c3b7e957738fa5e34dde2d458fc3e91fbc62af7789d153413b4	archived	archive-by-series/90-105/105-R34-execution.log	source-only	computation	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R34-source-word-exact-system.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	b55073099f16109d25da465e75fdd782b86a22cd	68171bc66c5b2cfe4b260571869bd752d5260d689e7a2a934f234643722cba61	16a9a30a8a06b7fa9c3d436992c98ba6c4b5f7509a5ac6e3902ae0336a2d70f4	research/strict/campaigns/105/105-R34-source-word-exact-system.md	16a9a30a8a06b7fa9c3d436992c98ba6c4b5f7509a5ac6e3902ae0336a2d70f4	research/a1/moving-profile/records/source-word-exact-system.md	68171bc66c5b2cfe4b260571869bd752d5260d689e7a2a934f234643722cba61	16a9a30a8a06b7fa9c3d436992c98ba6c4b5f7509a5ac6e3902ae0336a2d70f4	canonical	archive-by-series/90-105/105-R34-source-word-exact-system.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R34-stage-archive.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	92268dde355d65721d6c2d695bd9293c063c227d	0cc2846220a63abfe6f8510030c30c4bd7ce580f2746d1924f43bd1cc7ebcd73	230cff80979ca06d0bd9c79ec37bdaadaaabe2d2a046b523bf2d12cf6585fbf1	research/strict/campaigns/105/105-R34-stage-archive.md	230cff80979ca06d0bd9c79ec37bdaadaaabe2d2a046b523bf2d12cf6585fbf1	research/a1/moving-profile/records/master-carry-source-word-elimination.md	0cc2846220a63abfe6f8510030c30c4bd7ce580f2746d1924f43bd1cc7ebcd73	230cff80979ca06d0bd9c79ec37bdaadaaabe2d2a046b523bf2d12cf6585fbf1	canonical	archive-by-series/90-105/105-R34-stage-archive.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R35-SHA256-MANIFEST.txt	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	b2e9d64c6117ffac10c2fac6475ff6fa3a704229	ab24d8121497e304197fca70850f4e9b409a4e71d0e94b00f77379dace79f51e	19e870b753817d0f81b0b3e206864e12c270249714a9ef3e44c2d19f54775ebb			research/archive/strict-layer-proof-research/archive-by-series/90-105/105-R35-SHA256-MANIFEST.txt	ab24d8121497e304197fca70850f4e9b409a4e71d0e94b00f77379dace79f51e	19e870b753817d0f81b0b3e206864e12c270249714a9ef3e44c2d19f54775ebb	archived	archive-by-series/90-105/105-R35-SHA256-MANIFEST.txt	source-only	computation	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R35-TERMINAL-PREDICATE-SATURATION-CERTIFICATE.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	6efa8334e1b6038532bf680c2ddea28ef6d04050	3c595afe9685f6577f88cac0c373ba05ae116782e7726c006337f6017f915fbd	18525ba917a75b50bcbf9245903e0f3785e22cee65a756e96e9b05a43e705e32	research/strict/campaigns/105/105-R35-TERMINAL-PREDICATE-SATURATION-CERTIFICATE.md	18525ba917a75b50bcbf9245903e0f3785e22cee65a756e96e9b05a43e705e32	research/a1/moving-profile/records/terminal-predicate-saturation-certificate.md	3c595afe9685f6577f88cac0c373ba05ae116782e7726c006337f6017f915fbd	18525ba917a75b50bcbf9245903e0f3785e22cee65a756e96e9b05a43e705e32	canonical	archive-by-series/90-105/105-R35-TERMINAL-PREDICATE-SATURATION-CERTIFICATE.md	exact-duplicate	result	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R35-artifacts.zip	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	af2bf8ecf0d1c4b381fbe402c32b713111212e5e	6334acd75b060d7e0703ab8edd7cb650a7e99ede9b3639b8654951915eb14b7c	3a3110ef18480f41cd6ca866709c2dbce2ac3cfaf3f12bd481088cfed5b96e63			research/archive/strict-layer-proof-research/archive-by-series/90-105/105-R35-artifacts.zip	6334acd75b060d7e0703ab8edd7cb650a7e99ede9b3639b8654951915eb14b7c	3a3110ef18480f41cd6ca866709c2dbce2ac3cfaf3f12bd481088cfed5b96e63	archived	archive-by-series/90-105/105-R35-artifacts.zip	source-only	archive	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/90-105/105-R35-stage-archive.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	e2a042f1bcf676acb614851eb746fc3ee319ff6f	f52e80696d6282104e6fbffb35104bf6038c8d5304554b1edcae8eea3415bb37	fce11832f2949f19ec1b4c918a9faf58f2ad410442022c2e904fb5af600e71de	research/strict/campaigns/105/105-R35-stage-archive.md	fce11832f2949f19ec1b4c918a9faf58f2ad410442022c2e904fb5af600e71de	research/a1/moving-profile/records/terminal-predicate-cutoff.md	f52e80696d6282104e6fbffb35104bf6038c8d5304554b1edcae8eea3415bb37	fce11832f2949f19ec1b4c918a9faf58f2ad410442022c2e904fb5af600e71de	canonical	archive-by-series/90-105/105-R35-stage-archive.md	exact-duplicate	failure	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
